method,family,seed,split,point_id,projector_error,e1_abs_error,e2_abs_error,trace_abs_error,residual_rms,orthogonality_error,hermiticity_defect_raw,internal_gap,external_gap,trial_rank,route,tail_ratio,latency_ms
fourier_shell2,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-000,0.01115237067048252,0.00022250693291425705,0.00034446921199560165,0.0005669761449098587,0.018794836476445198,7.894283893250531e-08,9.211529459207668e-07,0.0014123100190825948,0.24233390379393893,19,not_applicable,nan,16.841917065903544
kinetic_fourier21,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-000,0.0036828794764948015,4.261638969182968e-05,4.2370520532131195e-05,8.498691022396088e-05,0.008200578391551971,1.0221866619808395e-07,3.603351785841369e-07,0.0014123100190825948,0.24233390379393893,21,not_applicable,nan,20.90695803053677
kinetic_fourier25,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-000,0.0021941545330537667,4.8102810978889465e-06,2.6433728635311127e-05,3.124400973320007e-05,0.005092395935207605,4.1301801534388005e-08,7.077027817103954e-07,0.0014123100190825948,0.24233390379393893,25,not_applicable,nan,28.510707896202803
fourier_shell3,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-000,0.0004976046497130557,6.332993507385254e-07,1.317821443080902e-06,1.9511207938194275e-06,0.001511935843154788,9.43028490851816e-08,2.6618931769917253e-07,0.0014123100190825948,0.24233390379393893,37,not_applicable,nan,60.35341718234122
wang_xie_adapted,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-000,0.08389391043910958,0.006128804758191109,0.005473039112985134,0.011601843871176243,0.05768021568655968,5.623404963905898e-08,2.4349486693608924e-07,0.0014123100190825948,0.24233390379393893,2,not_applicable,nan,0.7665411103516817
dai_adapted,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-000,0.25147559876476483,0.016167134046554565,0.07669999450445175,0.09286712855100632,0.21971426904201508,1.527216415553312e-07,0.0009503114270046353,0.0014123100190825948,0.24233390379393893,6,not_applicable,nan,108.89091691933572
long_anchor,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-000,0.0994818684664441,0.006910307332873344,0.008942968212068081,0.01585327461361885,0.06716666370630264,5.65551812048426e-08,1.8106582899690693e-07,0.0014123100190825948,0.24233390379393893,2,not_applicable,nan,1.1244169436395168
sc_narr_shell1,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-000,0.031535035569996754,0.0016507487744092941,0.0010886145755648613,0.0027393633499741554,0.03498511761426926,1.3497927886518823e-07,5.540116490010405e-07,0.0014123100190825948,0.24233390379393893,9,not_applicable,nan,37.37833397462964
sc_narr,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-000,0.00571428415482231,0.00013235025107860565,5.4261647164821625e-05,0.00018661189824342728,0.012010473757982254,4.55050181979999e-08,4.300579234950419e-07,0.0014123100190825948,0.24233390379393893,21,not_applicable,nan,52.11679101921618
sr_routed25,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-001,0.01094579379212376,0.0004425644874572754,0.0004399120807647705,0.0008824765682220459,0.030005384236574173,6.055464685239542e-08,3.02125719997548e-08,0.0013836840240350479,0.3944110820502608,25,fourier,2.7377228020947046e-14,34.450083039700985
fourier_shell2,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-001,0.046229118993275246,0.0051444172859191895,0.004776597023010254,0.009921014308929443,0.08441033214330673,1.3750690353031558e-07,5.735633479275748e-08,0.0013836840240350479,0.3944110820502608,19,not_applicable,nan,16.76387502811849
kinetic_fourier21,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-001,0.016474576809797824,0.0009059309959411621,0.0009092092514038086,0.0018151402473449707,0.04044804722070694,8.152868036237493e-08,3.4446141938815344e-08,0.0013836840240350479,0.3944110820502608,21,not_applicable,nan,20.852624904364347
kinetic_fourier25,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-001,0.01094579379212376,0.0004425644874572754,0.0004399120807647705,0.0008824765682220459,0.030005384236574173,6.055464685239542e-08,3.02125719997548e-08,0.0013836840240350479,0.3944110820502608,25,not_applicable,nan,28.401208808645606
fourier_shell3,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-001,0.004178395656184593,9.822845458984375e-05,7.346272468566895e-05,0.0001716911792755127,0.014983939938247204,7.167975757393918e-08,7.109765931545553e-08,0.0013836840240350479,0.3944110820502608,37,not_applicable,nan,80.34737501293421
wang_xie_adapted,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-001,0.045542456427525434,0.0031731128692626953,0.005255252122879028,0.008428364992141724,0.0727771446108818,8.30242220528632e-08,6.500457772062873e-08,0.0013836840240350479,0.3944110820502608,2,not_applicable,nan,0.8103749714791775
dai_adapted,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-001,0.3388949262889138,0.09499484300613403,0.1469486951828003,0.24194353818893433,0.29888126254081726,8.793096339942963e-08,0.00029872567392885685,0.0013836840240350479,0.3944110820502608,6,not_applicable,nan,109.40425004810095
long_anchor,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-001,0.07673843095320207,0.007621318101882935,0.010716646909713745,0.01833796501159668,0.0940127819776535,1.4069701914642962e-07,2.904051399355012e-08,0.0013836840240350479,0.3944110820502608,2,not_applicable,nan,0.9040420409291983
sc_narr_shell1,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-001,0.04646980975091707,0.0021206140518188477,0.0067036449909210205,0.008824259042739868,0.07540332525968552,6.251711170968122e-08,4.324302338432062e-08,0.0013836840240350479,0.3944110820502608,9,not_applicable,nan,36.253167083486915
sc_narr,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-001,0.024477534275191355,0.0013916194438934326,0.0022253096103668213,0.003616929054260254,0.05598566308617592,4.669837427861978e-08,1.0769864644544214e-07,0.0013836840240350479,0.3944110820502608,21,not_applicable,nan,51.71737493947148
sc_hybrid25,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-001,0.011716641093829661,0.0005784034729003906,0.0004379451274871826,0.0010163486003875732,0.03260029852390289,1.0981937048626378e-07,6.328480850470442e-08,0.0013836840240350479,0.3944110820502608,25,not_applicable,nan,60.143375070765615
fourier_shell2,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-002,0.04308975260695763,0.004689604043960571,0.003978163003921509,0.00866776704788208,0.07877226918935776,4.070977466241743e-08,4.350174620526559e-08,0.004703368706267308,0.385127988601588,19,not_applicable,nan,16.84766705147922
kinetic_fourier21,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-002,0.015417317695356375,0.0007880628108978271,0.0007962286472320557,0.0015842914581298828,0.03762061893939972,8.14318725783636e-08,3.398903203333248e-08,0.004703368706267308,0.385127988601588,21,not_applicable,nan,20.90133400633931
kinetic_fourier25,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-002,0.010092029970887458,0.00036218762397766113,0.0003884732723236084,0.0007506608963012695,0.027585215866565704,1.4480501397962087e-07,4.9539096380613046e-08,0.004703368706267308,0.385127988601588,25,not_applicable,nan,28.760707937180996
fourier_shell3,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-002,0.0037522364940276776,8.144974708557129e-05,5.7578086853027344e-05,0.00013902783393859863,0.013471565209329128,1.040004604657696e-08,5.457490104276985e-08,0.004703368706267308,0.385127988601588,37,not_applicable,nan,60.24483288638294
wang_xie_adapted,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-002,0.04342286550194379,0.0026855766773223877,0.005098462104797363,0.007784038782119751,0.06946693360805511,1.9498676984142094e-07,3.951675964231072e-08,0.004703368706267308,0.385127988601588,2,not_applicable,nan,0.7748340722173452
dai_adapted,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-002,0.32891018434062597,0.08946368098258972,0.13338413834571838,0.2228478193283081,0.28709790110588074,1.3119259323346455e-07,0.000505029340274632,0.004703368706267308,0.385127988601588,6,not_applicable,nan,109.52841700054705
long_anchor,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-002,0.07276150218702845,0.007756918668746948,0.008847743272781372,0.01660466194152832,0.08946599066257477,1.0364135827334309e-07,2.6686947762755153e-08,0.004703368706267308,0.385127988601588,2,not_applicable,nan,1.0222080163657665
sc_narr_shell1,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-002,0.04444079891816625,0.0017706453800201416,0.0061460137367248535,0.007916659116744995,0.07070329040288925,2.8788975203752898e-08,8.785589500348578e-08,0.004703368706267308,0.385127988601588,9,not_applicable,nan,36.96525003761053
sc_narr,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-002,0.022936015215236593,0.0010685324668884277,0.002104729413986206,0.003173261880874634,0.05228092521429062,9.095614283971543e-08,8.041975974037996e-08,0.004703368706267308,0.385127988601588,21,not_applicable,nan,52.06129117868841
sc_hybrid25,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-002,0.010917570285864353,0.00048020482063293457,0.00039824843406677246,0.000878453254699707,0.030142996460199356,4.0508627563440314e-08,6.308412281441633e-08,0.004703368706267308,0.385127988601588,25,not_applicable,nan,60.1951249409467
sr_routed25,harmonic_honeycomb,137,near_cluster,v3-pilot-harmonic_honeycomb-near-002,0.010092029970887458,0.00036218762397766113,0.0003884732723236084,0.0007506608963012695,0.027585215866565704,1.4480501397962087e-07,4.9539096380613046e-08,0.004703368706267308,0.385127988601588,25,fourier,3.137032259935453e-14,34.63016706518829
sc_narr,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-000,0.013797064446138001,0.0006171315908432007,0.0004581362009048462,0.0010752677917480469,0.029175253584980965,1.148072412693324e-07,1.2593135068073025e-07,0.07833470759130604,0.28595042558455924,21,not_applicable,nan,52.0563751924783
sc_hybrid25,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-000,0.006018815473385641,0.00013655424118041992,0.00011646747589111328,0.0002530217170715332,0.015603920444846153,2.898916084959069e-08,3.098148937397127e-08,0.07833470759130604,0.28595042558455924,25,not_applicable,nan,60.26850012131035
sr_routed25,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-000,0.005110322676224169,6.885826587677002e-05,0.00011899322271347046,0.00018785148859024048,0.013349899090826511,7.064889473440417e-08,7.267533419508254e-08,0.07833470759130604,0.28595042558455924,25,fourier,2.9934381525192205e-14,35.22145817987621
fourier_shell2,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-000,0.027372829780995093,0.0018513798713684082,0.0014454275369644165,0.0032968074083328247,0.046108681708574295,8.370288695491723e-08,6.56259544484783e-08,0.07833470759130604,0.28595042558455924,19,not_applicable,nan,16.949916956946254
kinetic_fourier21,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-000,0.008750330461881738,0.0002804398536682129,0.00020856410264968872,0.0004890039563179016,0.020154230296611786,4.050614099693206e-08,1.2241856417460895e-08,0.07833470759130604,0.28595042558455924,21,not_applicable,nan,20.64845897257328
kinetic_fourier25,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-000,0.005110322676224169,6.885826587677002e-05,0.00011899322271347046,0.00018785148859024048,0.013349899090826511,7.064889473440417e-08,7.267533419508254e-08,0.07833470759130604,0.28595042558455924,25,not_applicable,nan,28.439999790862203
fourier_shell3,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-000,0.0017842115001245357,1.6570091247558594e-05,1.2964010238647461e-05,2.9534101486206055e-05,0.005988234654068947,6.889727122150191e-08,4.548383003566414e-08,0.07833470759130604,0.28595042558455924,37,not_applicable,nan,60.464249923825264
wang_xie_adapted,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-000,0.0853581906649455,0.005933240056037903,0.003604985773563385,0.009538225829601288,0.053898341953754425,4.899383965195625e-08,9.07422545992631e-08,0.07833470759130604,0.28595042558455924,2,not_applicable,nan,0.8341250941157341
dai_adapted,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-000,0.3011127198512428,0.06191512197256088,0.07759378105401993,0.1395089030265808,0.22997398674488068,1.0207455858335379e-07,0.0012617845786735415,0.07833470759130604,0.28595042558455924,6,not_applicable,nan,108.91812504269183
long_anchor,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-000,0.11400010112880317,0.007960245013237,0.009846679866313934,0.017806924879550934,0.07280703634023666,1.0620880108724862e-07,4.7946819847766164e-08,0.07833470759130604,0.28595042558455924,2,not_applicable,nan,0.8852500468492508
sc_narr_shell1,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-000,0.04429617222244175,0.003178924322128296,0.002491779625415802,0.005670703947544098,0.05289986729621887,7.56043909699855e-08,1.1186347848024525e-07,0.07833470759130604,0.28595042558455924,9,not_applicable,nan,36.19775013066828
sc_hybrid25,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-001,0.016722393973141698,0.001322031021118164,0.0006575882434844971,0.001979619264602661,0.044648148119449615,6.315443412674426e-08,7.581496674902155e-08,0.3259860939274327,0.23167535699420125,25,not_applicable,nan,59.38700004480779
sr_routed25,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-001,0.012876065792524026,0.0007919669151306152,0.0005047470331192017,0.001296713948249817,0.0372028574347496,2.1912998082740387e-08,3.884152022237686e-08,0.3259860939274327,0.23167535699420125,25,fourier,2.94181488251586e-14,35.18520900979638
fourier_shell2,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-001,0.04941775679050024,0.007034361362457275,0.004629999399185181,0.011664360761642456,0.09278909862041473,4.94912637538647e-08,4.334598457944594e-08,0.3259860939274327,0.23167535699420125,19,not_applicable,nan,16.820291988551617
kinetic_fourier21,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-001,0.02261370165704662,0.0023438334465026855,0.0009833574295043945,0.00332719087600708,0.05443054065108299,3.489836508663302e-08,3.063143694248538e-08,0.3259860939274327,0.23167535699420125,21,not_applicable,nan,20.608084043487906
kinetic_fourier25,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-001,0.012876065792524026,0.0007919669151306152,0.0005047470331192017,0.001296713948249817,0.0372028574347496,2.1912998082740387e-08,3.884152022237686e-08,0.3259860939274327,0.23167535699420125,25,not_applicable,nan,28.686000034213066
fourier_shell3,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-001,0.004605260237638905,0.0001296401023864746,8.493661880493164e-05,0.00021457672119140625,0.017006568610668182,9.998092864726971e-08,4.404735420848738e-08,0.3259860939274327,0.23167535699420125,37,not_applicable,nan,59.9238749127835
wang_xie_adapted,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-001,0.1703622150885261,0.017717599868774414,0.022451326251029968,0.04016892611980438,0.1083073765039444,4.5027392814311895e-08,6.506528649197207e-08,0.3259860939274327,0.23167535699420125,2,not_applicable,nan,0.764917116612196
dai_adapted,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-001,0.342367232005209,0.18536025285720825,0.08474782109260559,0.27010807394981384,0.3269401490688324,7.589390582651845e-08,0.0004443743673618883,0.3259860939274327,0.23167535699420125,6,not_applicable,nan,110.78529199585319
long_anchor,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-001,0.2007963153416975,0.03226745128631592,0.029201000928878784,0.0614684522151947,0.13187997043132782,3.8976288418979266e-08,6.152926346203458e-08,0.3259860939274327,0.23167535699420125,2,not_applicable,nan,0.9091249667108059
sc_narr_shell1,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-001,0.11814716165261968,0.01584601402282715,0.01557113230228424,0.03141714632511139,0.11499587446451187,1.3069001703058802e-07,6.323370627114855e-08,0.3259860939274327,0.23167535699420125,9,not_applicable,nan,35.93879099935293
sc_narr,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-001,0.032810788820490176,0.0029674172401428223,0.002866581082344055,0.0058339983224868774,0.06920329481363297,1.6690808646302457e-07,4.7863856877938815e-08,0.3259860939274327,0.23167535699420125,21,not_applicable,nan,51.86791601590812
sr_routed25,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-002,0.022088101846791556,0.0026072263717651367,0.001339048147201538,0.003946274518966675,0.06752587109804153,9.330974282129034e-08,3.5456004354728066e-08,0.39003794487386123,0.2640531698291569,25,fourier,3.0411820116241564e-14,34.512707963585854
fourier_shell2,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-002,0.08236099727279825,0.01838052272796631,0.01271626353263855,0.03109678626060486,0.15476003289222717,1.3436570900360323e-07,3.5377755835952485e-08,0.39003794487386123,0.2640531698291569,19,not_applicable,nan,17.106708139181137
kinetic_fourier21,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-002,0.03466576767889668,0.006274282932281494,0.001982450485229492,0.008256733417510986,0.08980519324541092,7.795835377244487e-08,7.019974646027549e-08,0.39003794487386123,0.2640531698291569,21,not_applicable,nan,20.735375117510557
kinetic_fourier25,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-002,0.022088101846791556,0.0026072263717651367,0.001339048147201538,0.003946274518966675,0.06752587109804153,9.330974282129034e-08,3.5456004354728066e-08,0.39003794487386123,0.2640531698291569,25,not_applicable,nan,28.45383295789361
fourier_shell3,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-002,0.010153981213786493,0.0005983710289001465,0.00042259693145751953,0.001020967960357666,0.037539612501859665,9.112918264442271e-08,1.2309851626923773e-07,0.39003794487386123,0.2640531698291569,37,not_applicable,nan,61.03433296084404
wang_xie_adapted,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-002,0.1590244484163282,0.05488461256027222,0.02114388346672058,0.0760284960269928,0.21590782701969147,4.34924185555019e-08,6.411898567648677e-08,0.39003794487386123,0.2640531698291569,2,not_applicable,nan,0.885708024725318
dai_adapted,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-002,0.41993247992531424,0.33324962854385376,0.1868797242641449,0.5201293230056763,0.48045438528060913,9.79058232264407e-08,0.00025323120644316077,0.39003794487386123,0.2640531698291569,6,not_applicable,nan,110.99366610869765
long_anchor,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-002,0.20725892895552267,0.06768167018890381,0.03545376658439636,0.10313543677330017,0.2191675305366516,1.4217049953210901e-08,4.4851852010197035e-08,0.39003794487386123,0.2640531698291569,2,not_applicable,nan,0.9332089684903622
sc_narr_shell1,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-002,0.13283362437053126,0.032582879066467285,0.017734229564666748,0.05031710863113403,0.16735507547855377,1.4797261527199623e-07,1.9477010226864877e-08,0.39003794487386123,0.2640531698291569,9,not_applicable,nan,36.15820803679526
sc_narr,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-002,0.05126126765368615,0.007197141647338867,0.00708848237991333,0.014285624027252197,0.11221008002758026,9.153533542249903e-08,8.166935572262446e-08,0.39003794487386123,0.2640531698291569,21,not_applicable,nan,52.010750165209174
sc_hybrid25,harmonic_honeycomb,137,strict_ood,v3-pilot-harmonic_honeycomb-ood-002,0.026231868869740202,0.003581523895263672,0.0015167593955993652,0.005098283290863037,0.07498802989721298,9.403862955004172e-08,9.17339377792814e-08,0.39003794487386123,0.2640531698291569,25,not_applicable,nan,59.60887507535517
sc_hybrid25,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-000,0.009635368721193926,0.00029098987579345703,0.0003815293312072754,0.0006725192070007324,0.026121696457266808,2.561917589183338e-08,3.643826218535651e-08,0.011650622118118459,0.36673543198137387,25,not_applicable,nan,60.0097079295665
sr_routed25,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-000,0.00859179505220762,0.0002442002296447754,0.00029790401458740234,0.0005421042442321777,0.023274805396795273,1.489798286957722e-07,7.362500298313535e-08,0.011650622118118459,0.36673543198137387,25,fourier,3.2023971148487096e-14,34.78816687129438
fourier_shell2,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-000,0.04105789497780862,0.00328749418258667,0.004251882433891296,0.007539376616477966,0.0718533992767334,5.0315190791572206e-08,8.742462398458883e-08,0.011650622118118459,0.36673543198137387,19,not_applicable,nan,16.785791842266917
kinetic_fourier21,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-000,0.01349520539953937,0.0005972087383270264,0.0006063282489776611,0.0012035369873046875,0.03250303491950035,4.463424274625538e-08,3.736717602009776e-08,0.011650622118118459,0.36673543198137387,21,not_applicable,nan,20.160832908004522
kinetic_fourier25,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-000,0.00859179505220762,0.0002442002296447754,0.00029790401458740234,0.0005421042442321777,0.023274805396795273,1.489798286957722e-07,7.362500298313535e-08,0.011650622118118459,0.36673543198137387,25,not_applicable,nan,28.56666687875986
fourier_shell3,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-000,0.003385511355017206,4.2438507080078125e-05,6.765127182006836e-05,0.00011008977890014648,0.011797810904681683,4.36002074444275e-08,9.029026415419139e-08,0.011650622118118459,0.36673543198137387,37,not_applicable,nan,60.2073750924319
wang_xie_adapted,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-000,0.046655309156651524,0.0035403072834014893,0.0031894445419311523,0.006729751825332642,0.062240928411483765,4.555735166889008e-08,8.009604357539502e-08,0.011650622118118459,0.36673543198137387,2,not_applicable,nan,0.8472918998450041
dai_adapted,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-000,0.3299478456619288,0.07126045227050781,0.1317143440246582,0.20297479629516602,0.271117240190506,3.009189919467303e-08,0.0004930256982333958,0.011650622118118459,0.36673543198137387,6,not_applicable,nan,108.64612506702542
long_anchor,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-000,0.07251664322702524,0.007131248712539673,0.006817325949668884,0.013948574662208557,0.08008922636508942,5.537551295287102e-08,7.90819569829182e-08,0.011650622118118459,0.36673543198137387,2,not_applicable,nan,0.905666034668684
sc_narr_shell1,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-000,0.04027821013648313,0.004563659429550171,0.001837402582168579,0.00640106201171875,0.06315527111291885,6.80854990164903e-08,5.608278286217683e-08,0.011650622118118459,0.36673543198137387,9,not_applicable,nan,36.119624972343445
sc_narr,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-000,0.02069162785247759,0.0015930235385894775,0.0009532570838928223,0.0025462806224823,0.04644794017076492,7.535288681914665e-08,8.822565433774798e-08,0.011650622118118459,0.36673543198137387,21,not_applicable,nan,51.82187515310943
sr_routed25,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-001,0.002033670666616745,6.3907355070114136e-06,2.2251158952713013e-05,2.8641894459724426e-05,0.005035570822656155,5.3923611798012416e-08,2.5946960136025154e-07,0.044799118066602465,0.2316637143229516,25,fourier,3.166252863736653e-14,34.92566687054932
fourier_shell2,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-001,0.015277551696151227,0.0003466606140136719,0.0006102323532104492,0.0009568929672241211,0.023447349667549133,2.411259059087456e-08,2.453576257721579e-07,0.044799118066602465,0.2316637143229516,19,not_applicable,nan,16.607374884188175
kinetic_fourier21,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-001,0.0039565622303804,5.239993333816528e-05,4.443153738975525e-05,9.683147072792053e-05,0.008739573881030083,6.317920819842726e-08,1.6196456442685303e-07,0.044799118066602465,0.2316637143229516,21,not_applicable,nan,20.463959081098437
kinetic_fourier25,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-001,0.002033670666616745,6.3907355070114136e-06,2.2251158952713013e-05,2.8641894459724426e-05,0.005035570822656155,5.3923611798012416e-08,2.5946960136025154e-07,0.044799118066602465,0.2316637143229516,25,not_applicable,nan,28.092249995097518
fourier_shell3,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-001,0.0006741416804811074,1.2079253792762756e-06,2.7529895305633545e-06,3.96091490983963e-06,0.0021129734814167023,8.91928932933439e-08,3.319920267585985e-07,0.044799118066602465,0.2316637143229516,37,not_applicable,nan,60.13991707004607
wang_xie_adapted,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-001,0.13188135496384792,0.00966507289558649,0.006964799016714096,0.016629870980978012,0.06017965450882912,8.031684706200082e-08,1.450062114827233e-07,0.044799118066602465,0.2316637143229516,2,not_applicable,nan,0.7735409308224916
dai_adapted,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-001,0.3194047467151321,0.020894084125757217,0.09433906525373459,0.1152331531047821,0.23389331996440887,6.954240217016405e-08,0.0005556294927373528,0.044799118066602465,0.2316637143229516,6,not_applicable,nan,113.1454159040004
long_anchor,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-001,0.14190055564128035,0.01289408840239048,0.0075430236756801605,0.02043711207807064,0.0677354484796524,8.06661235586148e-08,3.091382723141578e-07,0.044799118066602465,0.2316637143229516,2,not_applicable,nan,0.8948750328272581
sc_narr_shell1,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-001,0.03888080038164589,0.001966247335076332,0.00193115696310997,0.003897404298186302,0.042494382709264755,1.5182251456025142e-07,1.252028170029007e-07,0.044799118066602465,0.2316637143229516,9,not_applicable,nan,41.58454202115536
sc_narr,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-001,0.006505663246752082,0.0001567089930176735,8.531659841537476e-05,0.00024202559143304825,0.013872354291379452,1.3110240959512964e-07,2.4345337124032085e-07,0.044799118066602465,0.2316637143229516,21,not_applicable,nan,52.61554196476936
sc_hybrid25,harmonic_honeycomb,137,gap_scan,v3-pilot-harmonic_honeycomb-gap-001,0.002883455003491951,3.2452866435050964e-05,2.2042542695999146e-05,5.449540913105011e-05,0.006955273915082216,1.2927937875772955e-07,4.456198325897276e-07,0.044799118066602465,0.2316637143229516,25,not_applicable,nan,59.92579204030335
fourier_shell2,harmonic_honeycomb,251,iid_hidden,v3-pilot-harmonic_honeycomb-iid-000,0.009143312845081807,0.00022901315242052078,0.0001661553978919983,0.0003951685503125191,0.015877820551395416,1.3077142357875715e-07,1.4965043249048904e-07,0.03607408623350758,0.21578235088138303,19,not_applicable,nan,19.028792157769203
kinetic_fourier21,harmonic_honeycomb,251,iid_hidden,v3-pilot-harmonic_honeycomb-iid-000,0.0033610204984910043,3.768410533666611e-05,3.2942742109298706e-05,7.062684744596481e-05,0.007456825580447912,8.348435054372771e-08,3.028561934570462e-07,0.03607408623350758,0.21578235088138303,21,not_applicable,nan,20.793583942577243
